26;Сет «Властелин колец» (10 пицц+кола 4L);"- Пицца ""Ассорти"" 25 см
                  - Пицца ""Пепперони"" 25 см
                  - Пицца ""Маргарита/Пепперони"" 25 см
                  - Пицца ""Грибная"" 25 см
                  - Пицца ""Цезарь"" 25 см
                  - Пицца ""Сырная"" 25 см
                  - Пицца ""Маргарита"" 25 см
                  - Пицца с фаршем 25 см
                  - Пицца с курицей 25 см
                  - Пицца ""4 сезона"" 25 см
                  - Кола 4 л";16790;https://sc01.chocofood.kz/hermes/food/83e7e20a-3601-4e10-9985-5feae7f08313;3;0
27;"Сет ""Жақсы көрем""";"- Крылышки 8шт
                  - Америка темпура 10 шт
                  - Фила гриль 10 шт
                  - Чинабо ролл 6 шт";5290;https://sc01.chocofood.kz/hermes/food/4f460bbc-ca83-40fa-9b78-38278f2c21a0;3;0
28;"Сет ""Love story""";"- Фила гейша 20 шт
                  - Цезарь темпура 10 шт
                  - Америка темпура 10 шт";5190;https://sc01.chocofood.kz/hermes/food/c0e1bf13-352a-4472-9f8b-99f42ebf94f0;3;0
29;"Сет ""Кайф""";"- Крылышки 16 шт
                  - Цезарь запеченный 10 шт
                  - Летний ролл 8 шт";6990;https://sc01.chocofood.kz/hermes/food/b1498015-8b92-4d64-b294-0b4e3eeb12c1;3;0
30;"Сет ""Ты и Я""";"- Лосось темпура 10 шт
                  - Сяке маки 10 шт
                  - Овощной гункан 3шт
                  - Фила Гейша 10 шт";4090;https://sc01.chocofood.kz/hermes/food/bf6256ee-2d41-4968-822c-a6236b22b966;3;0
31;"Сет ""Премиум""";"- Пицца ""Сырная"" 25 см
                  - Пицца ""Пепперони"" 25 см
                  - Пицца ""Маргарита"" 25 см
                  - Цезарь запеченный 10 шт
                  - Лосось темпура 10 шт
                  - Цезарь темпура 10 шт
                  - Сяке маки 10 шт
                  - Каппа маки 10 шт
                  - Америка темпура 10 шт";12990;https://sc01.chocofood.kz/hermes/food/43a267d3-c7e8-40b7-8d34-553d12c05d34;3;0
32;😍Сет «СЪЕШЬ МЕНЯ!»🤤;"🍕Пицца ""Пепперони""
                  🍗Крылышки 5 шт
                  🍣Филадельфия 10 шт
                  🍣Цезарь Запечённый 10 шт
                  🍗Курочка в кисло-сладком соусе 1 порция";7990;https://sc01.chocofood.kz/hermes/food/639defd6-754b-476d-8e30-05ebd0377648;3;0
33;"Сет ""Выгодный""";"Пицца ""Пепперони"" 25см, сырные палочки 6шт, Филадельфия 10шт, крылышки 16шт + Coca-Cola 1л";8090;https://sc01.chocofood.kz/hermes/food/96948e74-1b41-4bdc-aa3d-ad091928ae0c;3;0
34;"Сет ""Острый""";"Пицца 4 сезона 25см
                  Рамён куриный 2 порц.
                  Сырные палочки 6 шт.";5990;https://sc01.chocofood.kz/hermes/food/f12e7932-043d-44f4-b165-88a306c823fe;3;0
35;"Сет ""Тренд""";"Пицца ""Маргарита"" 25см, сэндвич с курицей 4шт, Филадельфия 10шт, Америка темпура 10шт, Крылышки 6шт";7090;https://sc01.chocofood.kz/hermes/food/e984a378-8793-48c8-ac15-f4c409dde89a;3;0
